"municipio","cod_municipio","uf","area_km2","ano","incremento","desmatamento"
"Nova Olímpia",5106232,"MT",1362.37565,"2013",0,961.9
"Nova Olímpia",5106232,"MT",1362.37565,"2014",0.4,962.3
"Nova Olímpia",5106232,"MT",1362.37565,"2015",0.2,962.5
"Nova Olímpia",5106232,"MT",1362.37565,"2016",0.9,963.4
"Nova Olímpia",5106232,"MT",1362.37565,"2017",0.3,963.7
"Nova Olímpia",5106232,"MT",1362.37565,"2018",0.1,963.8
"Nova Olímpia",5106232,"MT",1362.37565,"2019",0.8,964.6
"Nova Olímpia",5106232,"MT",1362.37565,"2020",1.6,966.2
"Nova Olímpia",5106232,"MT",1362.37565,"2021",1.7,967.9
"Nova Olímpia",5106232,"MT",1362.37565,"2022",0.3,968.2
"Nova Rosalândia",1715002,"TO",522.14419,"2000",NA,194.7
"Nova Rosalândia",1715002,"TO",522.14419,"2001",1.5,196.2
"Nova Rosalândia",1715002,"TO",522.14419,"2002",1.5,197.7
"Nova Rosalândia",1715002,"TO",522.14419,"2003",22.3,220
"Nova Rosalândia",1715002,"TO",522.14419,"2004",22.3,242.3
"Nova Rosalândia",1715002,"TO",522.14419,"2005",2.3,244.6
"Nova Rosalândia",1715002,"TO",522.14419,"2006",2.3,246.9
"Nova Rosalândia",1715002,"TO",522.14419,"2007",5.3,252.2
"Nova Rosalândia",1715002,"TO",522.14419,"2008",5.3,257.5
"Nova Rosalândia",1715002,"TO",522.14419,"2009",6.5,264
"Nova Rosalândia",1715002,"TO",522.14419,"2010",6.5,270.5
"Nova Rosalândia",1715002,"TO",522.14419,"2011",4,274.5
"Nova Rosalândia",1715002,"TO",522.14419,"2012",4,278.5
"Nova Rosalândia",1715002,"TO",522.14419,"2013",10.7,289.2
"Nova Rosalândia",1715002,"TO",522.14419,"2014",5,294.2
"Nova Rosalândia",1715002,"TO",522.14419,"2015",12.6,306.8
"Nova Rosalândia",1715002,"TO",522.14419,"2016",3,309.8
"Nova Rosalândia",1715002,"TO",522.14419,"2017",4,313.8
"Nova Rosalândia",1715002,"TO",522.14419,"2018",5.3,319.1
"Nova Rosalândia",1715002,"TO",522.14419,"2019",2.4,321.5
"Nova Rosalândia",1715002,"TO",522.14419,"2020",3.9,325.4
"Nova Rosalândia",1715002,"TO",522.14419,"2021",2.9,328.3
"Nova Rosalândia",1715002,"TO",522.14419,"2022",4.1,332.4
"Nova Santa Helena",5106190,"MT",2337.52289,"2000",NA,1096.1
"Nova Santa Helena",5106190,"MT",2337.52289,"2001",20.6,1116.7
"Nova Santa Helena",5106190,"MT",2337.52289,"2002",86.2,1202.9
"Nova Santa Helena",5106190,"MT",2337.52289,"2003",27.9,1230.8
"Nova Santa Helena",5106190,"MT",2337.52289,"2004",23.1,1253.9
"Nova Santa Helena",5106190,"MT",2337.52289,"2005",22.6,1276.5
"Nova Santa Helena",5106190,"MT",2337.52289,"2006",6.8,1283.3
"Nova Santa Helena",5106190,"MT",2337.52289,"2007",16.2,1299.5
"Nova Santa Helena",5106190,"MT",2337.52289,"2008",16.9,1316.4
"Nova Santa Helena",5106190,"MT",2337.52289,"2009",3.7,1320.1
"Nova Santa Helena",5106190,"MT",2337.52289,"2010",1.1,1321.2
"Nova Santa Helena",5106190,"MT",2337.52289,"2011",4,1325.2
"Nova Santa Helena",5106190,"MT",2337.52289,"2012",3.2,1328.4
"Nova Santa Helena",5106190,"MT",2337.52289,"2013",5.2,1333.6
"Nova Santa Helena",5106190,"MT",2337.52289,"2014",4.2,1337.8
"Nova Santa Helena",5106190,"MT",2337.52289,"2015",1.9,1339.7
"Nova Santa Helena",5106190,"MT",2337.52289,"2016",2.2,1341.9
"Nova Santa Helena",5106190,"MT",2337.52289,"2017",3.5,1345.4
"Nova Santa Helena",5106190,"MT",2337.52289,"2018",2.7,1348.1
"Nova Santa Helena",5106190,"MT",2337.52289,"2019",5.5,1353.6
"Nova Santa Helena",5106190,"MT",2337.52289,"2020",10.5,1364.1
"Nova Santa Helena",5106190,"MT",2337.52289,"2021",8.8,1372.9
"Nova Santa Helena",5106190,"MT",2337.52289,"2022",11.2,1384.1
"Nova Timboteua",1505007,"PA",493.99495,"2000",NA,321.3
"Nova Timboteua",1505007,"PA",493.99495,"2001",8,329.3
"Nova Timboteua",1505007,"PA",493.99495,"2002",4.9,334.2
"Nova Timboteua",1505007,"PA",493.99495,"2003",27.6,361.8
"Nova Timboteua",1505007,"PA",493.99495,"2004",6.4,368.2
"Nova Timboteua",1505007,"PA",493.99495,"2005",1.9,370.1
"Nova Timboteua",1505007,"PA",493.99495,"2006",3.8,373.9
"Nova Timboteua",1505007,"PA",493.99495,"2007",0.3,374.2
"Nova Timboteua",1505007,"PA",493.99495,"2008",2.3,376.5
"Nova Timboteua",1505007,"PA",493.99495,"2009",0.3,376.8
"Nova Timboteua",1505007,"PA",493.99495,"2010",0.2,377
"Nova Timboteua",1505007,"PA",493.99495,"2011",0.2,377.2
"Nova Timboteua",1505007,"PA",493.99495,"2012",0.1,377.3
"Nova Timboteua",1505007,"PA",493.99495,"2013",0.4,377.7
"Nova Timboteua",1505007,"PA",493.99495,"2014",0,377.7
"Nova Timboteua",1505007,"PA",493.99495,"2015",0.3,378
"Nova Timboteua",1505007,"PA",493.99495,"2016",0.5,378.5
"Nova Timboteua",1505007,"PA",493.99495,"2017",0.6,379.1
"Nova Timboteua",1505007,"PA",493.99495,"2018",0.5,379.6
"Nova Timboteua",1505007,"PA",493.99495,"2019",0,379.6
"Nova Timboteua",1505007,"PA",493.99495,"2020",0.1,379.7
"Nova Timboteua",1505007,"PA",493.99495,"2021",0,379.7
"Nova Timboteua",1505007,"PA",493.99495,"2022",0,379.7
"Nova Ubiratã",5106240,"MT",9527.05974,"2000",NA,2003.3
"Nova Ubiratã",5106240,"MT",3153.69027,"2000",NA,3399.6
"Nova Ubiratã",5106240,"MT",9527.05974,"2001",125.3,3524.9
"Nova Ubiratã",5106240,"MT",3153.69027,"2001",162.9,3687.8
"Nova Ubiratã",5106240,"MT",9527.05974,"2002",302,3989.8
"Nova Ubiratã",5106240,"MT",3153.69027,"2002",162.9,4152.7
"Nova Ubiratã",5106240,"MT",9527.05974,"2003",326,4478.7
"Nova Ubiratã",5106240,"MT",3153.69027,"2003",155.1,4633.8
"Nova Ubiratã",5106240,"MT",9527.05974,"2004",347.7,4981.5
"Nova Ubiratã",5106240,"MT",3153.69027,"2004",155.1,5136.6
"Nova Ubiratã",5106240,"MT",9527.05974,"2005",246,5382.6
"Nova Ubiratã",5106240,"MT",3153.69027,"2005",22,5404.6
"Nova Ubiratã",5106240,"MT",9527.05974,"2006",71.8,5476.4
"Nova Ubiratã",5106240,"MT",3153.69027,"2006",22,5498.4
"Nova Ubiratã",5106240,"MT",9527.05974,"2007",19.6,5518
"Nova Ubiratã",5106240,"MT",3153.69027,"2007",19.1,5537.1
"Nova Ubiratã",5106240,"MT",9527.05974,"2008",139,5676.1
"Nova Ubiratã",5106240,"MT",3153.69027,"2008",19.1,5695.2
"Nova Ubiratã",5106240,"MT",9527.05974,"2009",30.5,5725.7
"Nova Ubiratã",5106240,"MT",3153.69027,"2009",7.4,5733.1
"Nova Ubiratã",5106240,"MT",9527.05974,"2010",13.5,5746.6
"Nova Ubiratã",5106240,"MT",3153.69027,"2010",7.4,5754
"Nova Ubiratã",5106240,"MT",9527.05974,"2011",70.2,5824.2
"Nova Ubiratã",5106240,"MT",3153.69027,"2011",20,5844.2
"Nova Ubiratã",5106240,"MT",9527.05974,"2012",18.2,5862.4
"Nova Ubiratã",5106240,"MT",3153.69027,"2012",20,5882.4
"Nova Ubiratã",5106240,"MT",9527.05974,"2013",9.6,5892
"Nova Ubiratã",5106240,"MT",3153.69027,"2013",53.2,5945.2
"Nova Ubiratã",5106240,"MT",9527.05974,"2014",15.4,5960.6
"Nova Ubiratã",5106240,"MT",3153.69027,"2014",10.6,5971.2
"Nova Ubiratã",5106240,"MT",9527.05974,"2015",26.7,5997.9
"Nova Ubiratã",5106240,"MT",3153.69027,"2015",6.4,6004.3
"Nova Ubiratã",5106240,"MT",9527.05974,"2016",21.7,6026
"Nova Ubiratã",5106240,"MT",3153.69027,"2016",11.5,6037.5
"Nova Ubiratã",5106240,"MT",9527.05974,"2017",43.6,6081.1
"Nova Ubiratã",5106240,"MT",3153.69027,"2017",10.8,6091.9
"Nova Ubiratã",5106240,"MT",9527.05974,"2018",23.4,6115.3
"Nova Ubiratã",5106240,"MT",3153.69027,"2018",0.7,6116
"Nova Ubiratã",5106240,"MT",9527.05974,"2019",19.1,6135.1
"Nova Ubiratã",5106240,"MT",3153.69027,"2019",5.6,6140.7
"Nova Ubiratã",5106240,"MT",9527.05974,"2020",29.9,6170.6
"Nova Ubiratã",5106240,"MT",3153.69027,"2020",5.2,6175.8
"Nova Ubiratã",5106240,"MT",9527.05974,"2021",59.2,6235
"Nova Ubiratã",5106240,"MT",3153.69027,"2021",3.3,6238.3
"Nova Ubiratã",5106240,"MT",9527.05974,"2022",55.8,6294.1
"Nova Ubiratã",5106240,"MT",3153.69027,"2022",5.6,6299.7
"Nova União",1101435,"RO",826.25896,"2000",NA,646.6
"Nova União",1101435,"RO",826.25896,"2001",15.2,714
"Nova União",1101435,"RO",826.25896,"2002",9.8,724.4
"Nova União",1101435,"RO",826.25896,"2003",12.2,737.2
"Nova União",1101435,"RO",826.25896,"2004",10.3,749.9
"Nova União",1101435,"RO",826.25896,"2005",2.9,755.2
"Nova União",1101435,"RO",826.25896,"2006",2.1,760.5
"Nova União",1101435,"RO",826.25896,"2007",0.8,764.5
"Nova União",1101435,"RO",826.25896,"2008",4.4,770.1
"Nova União",1101435,"RO",826.25896,"2009",1.9,773.2
"Nova União",1101435,"RO",826.25896,"2010",0.3,774.8
"Nova União",1101435,"RO",826.25896,"2011",1.1,777.2
"Nova União",1101435,"RO",826.25896,"2012",0.7,780.4
"Nova União",1101435,"RO",826.25896,"2013",0.4,783.4
"Nova União",1101435,"RO",826.25896,"2014",1.5,786
"Nova União",1101435,"RO",826.25896,"2015",0.2,789.9
"Nova União",1101435,"RO",826.25896,"2016",0.8,790.9
"Nova União",1101435,"RO",826.25896,"2017",1.2,792.1
"Nova União",1101435,"RO",826.25896,"2018",1.2,794
"Nova União",1101435,"RO",826.25896,"2019",21.5,815.6
"Nova União",1101435,"RO",826.25896,"2020",9.6,825.3
"Nova União",1101435,"RO",826.25896,"2021",8,833.9
"Nova União",1101435,"RO",826.25896,"2022",5.3,839.3
"Nova Xavantina",5106257,"MT",5521.2615,"2000",NA,2209.7
"Nova Xavantina",5106257,"MT",5521.2615,"2001",155.1,2364.8
"Nova Xavantina",5106257,"MT",5521.2615,"2002",155.1,2519.9
"Nova Xavantina",5106257,"MT",5521.2615,"2003",137.5,2657.4
"Nova Xavantina",5106257,"MT",5521.2615,"2004",137.5,2794.9
"Nova Xavantina",5106257,"MT",5521.2615,"2005",57.9,2852.8
"Nova Xavantina",5106257,"MT",5521.2615,"2006",57.9,2910.7
"Nova Xavantina",5106257,"MT",5521.2615,"2007",62.5,2973.2
"Nova Xavantina",5106257,"MT",5521.2615,"2008",62.5,3035.7
"Nova Xavantina",5106257,"MT",5521.2615,"2009",25,3060.7
"Nova Xavantina",5106257,"MT",5521.2615,"2010",25,3085.7
"Nova Xavantina",5106257,"MT",5521.2615,"2011",18.2,3103.9
"Nova Xavantina",5106257,"MT",5521.2615,"2012",18.2,3122.1
"Nova Xavantina",5106257,"MT",5521.2615,"2013",35.8,3157.9
"Nova Xavantina",5106257,"MT",5521.2615,"2014",18.1,3176
"Nova Xavantina",5106257,"MT",5521.2615,"2015",49.2,3225.2
"Nova Xavantina",5106257,"MT",5521.2615,"2016",26.8,3252
"Nova Xavantina",5106257,"MT",5521.2615,"2017",21.9,3273.9
"Nova Xavantina",5106257,"MT",5521.2615,"2018",19,3292.9
"Nova Xavantina",5106257,"MT",5521.2615,"2019",13.5,3306.4
"Nova Xavantina",5106257,"MT",5521.2615,"2020",16,3322.4
"Nova Xavantina",5106257,"MT",5521.2615,"2021",23.6,3346
"Nova Xavantina",5106257,"MT",5521.2615,"2022",14.7,3360.7
"Novo Acordo",1715101,"TO",2673.69997,"2000",NA,19.9
"Novo Acordo",1715101,"TO",2673.69997,"2001",2.3,22.2
"Novo Acordo",1715101,"TO",2673.69997,"2002",2.3,24.5
"Novo Acordo",1715101,"TO",2673.69997,"2003",10.1,34.6
"Novo Acordo",1715101,"TO",2673.69997,"2004",10.1,44.7
"Novo Acordo",1715101,"TO",2673.69997,"2005",11.4,56.1
"Novo Acordo",1715101,"TO",2673.69997,"2006",11.4,67.5
"Novo Acordo",1715101,"TO",2673.69997,"2007",9.8,77.3
"Novo Acordo",1715101,"TO",2673.69997,"2008",9.8,87.1
"Novo Acordo",1715101,"TO",2673.69997,"2009",11,98.1
"Novo Acordo",1715101,"TO",2673.69997,"2010",11,109.1
"Novo Acordo",1715101,"TO",2673.69997,"2011",13.9,123
"Novo Acordo",1715101,"TO",2673.69997,"2012",13.9,136.9
"Novo Acordo",1715101,"TO",2673.69997,"2013",29.4,166.3
"Novo Acordo",1715101,"TO",2673.69997,"2014",21.2,187.5
"Novo Acordo",1715101,"TO",2673.69997,"2015",23.8,211.3
"Novo Acordo",1715101,"TO",2673.69997,"2016",17.9,229.2
"Novo Acordo",1715101,"TO",2673.69997,"2017",7.8,237
"Novo Acordo",1715101,"TO",2673.69997,"2018",23.4,260.4
"Novo Acordo",1715101,"TO",2673.69997,"2019",37.3,297.7
"Novo Acordo",1715101,"TO",2673.69997,"2020",14.5,312.2
"Novo Acordo",1715101,"TO",2673.69997,"2021",15,327.2
"Novo Acordo",1715101,"TO",2673.69997,"2022",55.1,382.3
"Novo Airão",1303205,"AM",37734.0871,"2000",NA,78.2
"Novo Airão",1303205,"AM",37734.0871,"2001",23.8,102
"Novo Airão",1303205,"AM",37734.0871,"2002",0.8,102.8
"Novo Airão",1303205,"AM",37734.0871,"2003",4.7,107.5
"Novo Airão",1303205,"AM",37734.0871,"2004",1.8,109.3
"Novo Airão",1303205,"AM",37734.0871,"2005",0.1,109.4
"Novo Airão",1303205,"AM",37734.0871,"2006",0.2,109.6
"Novo Airão",1303205,"AM",37734.0871,"2007",1.1,110.7
"Novo Airão",1303205,"AM",37734.0871,"2008",0.9,111.6
"Novo Airão",1303205,"AM",37734.0871,"2009",1.9,113.5
"Novo Airão",1303205,"AM",37734.0871,"2010",2.7,116.2
"Novo Airão",1303205,"AM",37734.0871,"2011",1.2,117.4
"Novo Airão",1303205,"AM",37734.0871,"2012",0.5,117.9
"Novo Airão",1303205,"AM",37734.0871,"2013",0.6,118.5
"Novo Airão",1303205,"AM",37734.0871,"2014",1.2,119.7
"Novo Airão",1303205,"AM",37734.0871,"2015",0.6,120.3
"Novo Airão",1303205,"AM",37734.0871,"2016",0.9,121.2
"Novo Airão",1303205,"AM",37734.0871,"2017",1.5,122.7
"Novo Airão",1303205,"AM",37734.0871,"2018",0.6,123.3
"Novo Airão",1303205,"AM",37734.0871,"2019",3.1,126.4
"Novo Airão",1303205,"AM",37734.0871,"2020",0.7,127.1
"Novo Airão",1303205,"AM",37734.0871,"2021",1,128.1
"Novo Airão",1303205,"AM",37734.0871,"2022",0.7,128.8
"Novo Alegre",1715150,"TO",200.84562,"2000",NA,82.6
"Novo Alegre",1715150,"TO",200.84562,"2001",10.2,92.8
"Novo Alegre",1715150,"TO",200.84562,"2002",10.2,103
"Novo Alegre",1715150,"TO",200.84562,"2003",4.8,107.8
"Novo Alegre",1715150,"TO",200.84562,"2004",4.8,112.6
"Novo Alegre",1715150,"TO",200.84562,"2005",2.9,115.5
"Novo Alegre",1715150,"TO",200.84562,"2006",2.9,118.4
"Novo Alegre",1715150,"TO",200.84562,"2007",1.1,119.5
"Novo Alegre",1715150,"TO",200.84562,"2008",1.1,120.6
"Novo Alegre",1715150,"TO",200.84562,"2009",0.9,121.5
"Novo Alegre",1715150,"TO",200.84562,"2010",0.9,122.4
"Novo Alegre",1715150,"TO",200.84562,"2011",1.5,123.9
"Novo Alegre",1715150,"TO",200.84562,"2012",1.5,125.4
"Novo Alegre",1715150,"TO",200.84562,"2013",1,126.4
"Novo Alegre",1715150,"TO",200.84562,"2014",1,127.4
"Novo Alegre",1715150,"TO",200.84562,"2015",2,129.4
"Novo Alegre",1715150,"TO",200.84562,"2016",0,129.4
"Novo Alegre",1715150,"TO",200.84562,"2017",0.2,129.6
"Novo Alegre",1715150,"TO",200.84562,"2018",0,129.6
"Novo Alegre",1715150,"TO",200.84562,"2019",0.1,129.7
"Novo Alegre",1715150,"TO",200.84562,"2020",0.1,129.8
"Novo Alegre",1715150,"TO",200.84562,"2021",0.3,130.1
"Novo Alegre",1715150,"TO",200.84562,"2022",0.8,130.9
"Novo Aripuanã",1303304,"AM",41236.70437,"2000",NA,547.4
"Novo Aripuanã",1303304,"AM",41236.70437,"2001",15.5,562.9
"Novo Aripuanã",1303304,"AM",41236.70437,"2002",14.8,577.7
"Novo Aripuanã",1303304,"AM",41236.70437,"2003",34.2,611.9
"Novo Aripuanã",1303304,"AM",41236.70437,"2004",51.8,663.7
"Novo Aripuanã",1303304,"AM",41236.70437,"2005",63.2,726.9
"Novo Aripuanã",1303304,"AM",41236.70437,"2006",36.3,763.2
"Novo Aripuanã",1303304,"AM",41236.70437,"2007",44.4,807.6
"Novo Aripuanã",1303304,"AM",41236.70437,"2008",62.7,870.3
"Novo Aripuanã",1303304,"AM",41236.70437,"2009",15.7,886
"Novo Aripuanã",1303304,"AM",41236.70437,"2010",20.3,906.3
"Novo Aripuanã",1303304,"AM",41236.70437,"2011",17.8,924.1
"Novo Aripuanã",1303304,"AM",41236.70437,"2012",17.6,941.7
"Novo Aripuanã",1303304,"AM",41236.70437,"2013",42.9,984.6
"Novo Aripuanã",1303304,"AM",41236.70437,"2014",25.7,1010.3
"Novo Aripuanã",1303304,"AM",41236.70437,"2015",53.2,1063.5
"Novo Aripuanã",1303304,"AM",41236.70437,"2016",152.4,1215.9
"Novo Aripuanã",1303304,"AM",41236.70437,"2017",126.6,1342.5
"Novo Aripuanã",1303304,"AM",41236.70437,"2018",139.9,1482.4
"Novo Aripuanã",1303304,"AM",41236.70437,"2019",230.9,1713.3
"Novo Aripuanã",1303304,"AM",41236.70437,"2020",110.3,1823.6
"Novo Aripuanã",1303304,"AM",41236.70437,"2021",194.4,2018
"Novo Aripuanã",1303304,"AM",41236.70437,"2022",295,2313
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2000",NA,591.1
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2001",26.8,617.9
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2002",42.8,660.7
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2003",7.1,667.8
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2004",6.9,674.7
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2005",13.8,688.5
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2006",0.7,689.2
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2007",2.4,691.6
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2008",2.6,694.2
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2009",0.2,694.4
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2010",0.1,694.5
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2011",0.4,694.9
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2012",0.1,695
"Novo Horizonte do Norte",5106273,"MT",890.44969,"2013",0.1,695.1
